test_y,predicted_values
24788.38,23985.482
24312.793,24584.518
23837.207,24056.852
23361.62,23249.021
21069.014,22041.102
19316.092,19753.746
18211.584,17770.488
16611.797,16758.025
14735.88,15323.287
13613.205,13379.855
12670.07,12491.412
11911.127,11763.386
10894.014,11275.821
10646.9375,10423.651
10446.304,10208.403
10534.049,10529.398
11415.739,10851.838
12164.472,11809.14
13068.521,13322.158
15660.176,15487.661
18391.762,18136.637
20464.084,20432.773
22116.268,22001.822
23556.092,23234.045
23043.67,24187.184
22531.246,23151.742
22018.824,22399.0
21506.402,21567.352
20993.979,20458.67
19703.592,19346.723
18191.867,17986.895
17106.162,16546.766
14991.972,15594.018
13747.606,13739.525
12515.739,12807.951
11622.642,11662.64
11135.881,11030.761
10583.346,10668.298
10485.669,10156.781
10840.528,10363.386
11016.057,10921.904
10256.232,11468.469
10962.359,11699.431
13644.965,13395.824
16887.816,16124.143
19062.254,18893.195
21749.895,20641.027
22298.168,22625.38
21885.332,22682.273
21472.492,21956.969
21059.654,21275.797
20646.816,20560.863
20233.979,19924.742
19072.324,19081.836
17794.648,17689.518
16122.746,16434.795
15054.226,14675.926
13477.359,13671.492
12247.606,12713.497
11812.676,11665.994
11615.669,11078.409
11388.169,10765.158
11194.859,10937.466
11300.634,11027.659
11159.19,11121.623
12041.339,11338.403
13436.796,13192.605
15538.486,15595.052
18149.438,17996.334
20321.832,20384.988
21929.473,21972.947
23900.527,22908.135
23370.367,24154.59
22840.205,23271.197
22310.043,22652.549
21779.88,21733.434
21249.719,20808.617
20512.5,19869.543
19384.613,18933.148
18212.816,17798.379
16523.592,16557.63
15145.317,15046.636
13559.965,14118.077
13056.127,12999.547
12685.106,12480.237
12080.563,11939.727
11943.063,11636.003
12623.697,11701.934
13287.641,12554.983
13505.458,13312.892
14545.388,14403.638
18575.67,16419.375
21103.027,20479.732
23562.078,22971.934
25433.908,25205.111
26558.592,26321.867
27286.973,26546.906
26959.895,26628.826
26632.816,26390.754
26305.74,26091.672
24335.21,25399.389
23226.021,23191.02
21746.762,21597.137
19287.605,20021.045
17022.148,17706.312
15776.515,15193.519
14957.147,14138.495
14351.127,13712.408
13501.162,13433.551
12667.218,12840.365
12599.753,12234.2
12800.458,12466.708
12729.331,12645.307
12814.542,12849.461
14346.62,14043.701
17703.908,16600.488
21377.781,20129.258
23286.268,23673.23
24801.832,25191.28
25921.408,25926.057
26914.648,25925.83
26139.568,26377.934
25364.49,25550.463
24589.41,24683.34
23814.33,23331.969
21956.338,22189.273
20469.402,20163.605
18998.027,18690.896
17452.254,17046.688
16799.719,15434.858
15881.514,15082.518
15213.874,14529.817
13869.296,14122.412
12787.677,13085.19
12619.684,12265.135
12601.866,12166.52
13328.204,12229.726
12483.451,13116.016
13464.507,13469.959
16139.895,15660.552
18085.527,18570.027
20336.443,20452.266
21562.36,22017.61
22375.562,22494.209
21746.592,22660.291
21117.62,21534.873
20488.648,20822.752
19859.676,19926.486
19230.705,18926.35
17952.324,18151.27
16361.797,16577.805
15514.754,14821.972
14229.577,13871.839
13272.923,12411.046
11635.177,11770.155
10937.817,10396.732
10446.831,9900.807
10100.5625,9404.552
10270.493,9374.911
10419.86,9818.353
10716.761,10058.696
9933.135,10319.271
10053.346,10746.471
13673.486,12053.582
17218.732,15717.487
18695.775,19054.748
19607.29,20039.703
20580.176,20232.998
20005.979,20577.428
19431.781,19631.738
18857.584,19040.299
18283.387,18325.492
17709.191,17680.441
16512.992,16842.13
15282.184,15275.457
14223.24,13963.906
13025.669,12789.537
12275.916,11403.5625
11092.746,10605.918
10217.712,9841.4795
9728.45,9300.357
9570.6,9026.579
9337.395,9202.006
9178.169,9156.584
9486.443,9025.088
8623.134,9041.141
9356.409,9172.999
11436.373,11082.909
14918.486,13688.354
17411.338,16772.104
17833.803,18486.104
18580.352,18460.861
19088.346,18470.088
18684.46,18567.377
18280.574,18142.27
17876.691,17602.273
16205.669,17204.135
15413.768,15414.096
14519.049,13988.538
13391.409,12857.559
12401.339,11757.119
11288.24,10731.752
10032.5,9789.95
9641.338,8937.531
8901.338,8957.977
8290.599,8457.252
8249.085,8014.0967
8577.642,8140.4287
9090.316,8418.179
9329.085,8963.361
10844.507,10166.753
14762.535,12940.617
16274.613,17270.746
17306.973,18761.588
18011.514,19190.555
18851.021,19379.898
19402.746,19437.162
19779.12,19349.709
19672.465,19402.809
18599.824,19326.355
17262.29,18402.58
15989.543,16939.658
15229.261,15309.833
13808.908,14155.541
12765.634,12693.151
10987.184,11533.037
10778.838,9956.594
10742.992,9962.934
10522.958,9918.071
10615.598,9760.308
10158.556,10183.067
10151.092,10206.732
10853.839,10436.918
11011.269,11136.525
12631.831,12324.405
15090.846,14845.82
17602.781,17650.457
18577.676,19845.219
19487.535,20472.45
20247.852,20764.441
21047.29,20833.96
20693.404,20991.4
20339.52,20424.688
19985.633,19879.781
18804.332,19415.998
17506.797,18272.475
15849.965,16949.664
14998.45,14893.855
14204.93,13561.948
13623.24,12867.458
12782.747,12436.917
12442.781,11992.735
12389.05,12061.604
12065.071,11967.689
11716.726,11722.417
12531.514,11837.724
13536.831,12709.499
13533.099,13640.594
14948.099,14659.227
18252.395,17371.951
20209.543,20973.506
