test_y,predicted_values
16014.499,15861.037
16297.279,16107.954
16456.898,16333.373
16404.0,16383.942
16351.1,16313.243
16298.199,15828.115
15883.579,15525.505
15187.499,15089.0625
14557.949,14699.149
14063.799,14401.007
14214.52,14384.69
16199.3,14646.98
15587.249,15823.562
15127.579,15405.389
14364.879,14938.592
13918.52,14071.586
13601.049,13635.209
13749.35,13451.629
13307.27,13687.191
13368.75,13510.768
13541.409,13497.711
13714.069,13852.774
14791.799,14023.398
15416.899,14918.758
15835.629,15666.523
16195.1,16036.942
16544.2,16267.519
16339.204,16594.059
16134.209,16472.754
15929.215,16072.943
15724.22,15526.156
15039.0,15122.104
14413.33,14541.895
13829.449,14276.804
13865.52,14302.406
15959.779,14330.018
15801.85,15370.607
15310.27,15395.6045
15033.6,14799.679
14474.3,14361.973
14138.699,14011.758
14092.529,13826.0205
13868.75,13957.57
13823.85,14032.367
13610.18,13981.975
13949.875,14059.039
14289.569,14710.809
14776.799,15130.913
15372.899,15404.979
15962.449,15558.965
15872.636,15784.313
15782.821,15736.818
15693.008,15823.423
15603.193,15627.716
15513.379,14946.773
14843.999,14639.237
14152.699,14252.736
13761.999,13892.012
13943.1,14022.79
15919.4795,14360.355
15514.199,15287.974
14885.029,14915.009
14593.029,14240.755
14220.9795,13737.742
13866.879,13563.176
13941.1,13349.273
13691.899,13542.76
12872.579,13607.07
13149.51,13053.812
13426.439,13304.795
13703.369,13943.747
13980.3,14609.868
15172.749,14884.154
16703.318,15615.022
16531.28,16673.943
16848.129,16613.04
16955.6,16857.04
16195.199,16822.281
16075.9795,15729.434
15878.699,15144.258
15286.35,14787.614
14576.629,14663.824
13984.129,14560.959
13593.149,14195.006
12566.6,13076.699
12096.0,11917.527
11733.219,11385.375
11543.949,11120.229
11372.279,11281.213
11382.279,11239.396
11456.569,11382.846
11654.83,11633.49
12030.17,11936.626
12858.5,12581.02
13477.02,13521.901
14556.749,14436.601
15390.199,15525.231
15926.169,16041.709
17248.78,16032.141
17340.85,17090.332
17458.299,17316.193
17364.068,17199.71
17138.03,16575.049
16084.52,16141.307
15997.379,15249.631
15542.549,14955.651
15018.85,15098.858
15064.909,14879.847
15110.97,14248.234
15157.029,14157.128
16696.398,14335.411
16550.629,15593.76
16268.549,16017.012
16131.829,16004.837
16678.75,16121.806
17295.95,16582.975
17764.08,17163.832
18350.03,17934.6
19232.549,18731.842
19774.129,19713.13
20512.25,20140.195
20893.68,20583.521
20979.379,20686.184
21153.549,20752.477
21261.379,20782.244
21276.879,20666.814
20847.7,20325.965
20378.299,19818.14
19968.648,19525.686
20505.92,19359.365
20424.7,19946.846
20696.883,20195.084
20969.066,20040.31
21241.25,20092.408
20603.719,20344.78
20074.28,19886.889
19755.95,19639.396
19755.07,19508.707
19893.469,19752.564
19241.35,19820.75
19306.043,19488.562
19370.736,19733.219
19435.43,19889.492
20151.219,20012.51
20133.148,20604.525
20625.58,20542.324
20860.969,20865.717
20992.148,20960.582
20985.28,20941.438
21188.18,20714.06
21391.078,20442.023
20383.898,20537.607
19393.7,19954.305
18658.6,19192.969
18964.7,18523.28
20269.0,18748.78
21573.299,19380.693
21121.35,20379.078
20654.219,20317.934
20071.879,19874.46
19330.5,19526.69
19461.0,19000.861
19267.78,19062.703
19030.898,18895.373
19066.24,18878.703
19101.58,18987.498
19136.92,19117.586
19964.379,19324.729
20380.648,19870.463
20497.0,20266.852
20705.78,20334.918
20671.5,20585.877
20637.219,20429.36
20288.1,20303.863
19913.53,19780.367
19099.03,19070.031
18364.0,18539.717
18142.45,18059.43
17920.898,18271.309
20248.879,18441.168
19951.729,19713.314
18888.75,19597.887
18147.0,18717.145
17772.648,17705.082
17732.049,17429.584
17744.77,17527.781
18077.58,17342.84
18637.45,17743.49
18697.299,18309.408
18757.148,18599.088
18817.0,18765.016
19895.969,18890.916
18936.77,19691.717
19165.1,18936.342
19353.219,18939.254
19208.78,19266.938
19106.898,19234.082
19011.129,19025.273
18530.83,18448.754
17960.45,17852.17
17417.58,17273.3
16914.148,17161.053
17589.148,17107.184
18509.625,17907.082
19430.1,18058.818
18636.879,18611.617
18330.129,18112.531
18159.03,17663.182
18009.629,17582.473
17810.049,17535.88
18185.049,17334.893
18110.629,17605.182
17998.264,17710.9
17885.898,17811.418
17773.535,17815.814
17661.17,17845.36
17737.879,17562.588
17764.5,17464.334
17880.629,17435.068
17876.068,17742.963
17810.879,17844.938
17732.0,17571.158
17487.35,16976.066
17230.93,16419.531
16842.03,16387.56
16561.219,16313.953
17032.35,16415.428
17310.139,16900.193
17587.93,16710.855
17865.719,16521.793
17832.6,16738.684
17595.469,16788.496
17262.148,16654.46
17491.0,16460.541
17772.95,16921.703
18175.67,17506.22
17957.586,17904.658
17739.502,17780.617
17521.42,17861.936
18717.67,17824.795
19118.33,18668.791
19512.33,19234.29
20100.799,19578.445
20268.148,20010.049
20278.23,20277.438
20077.93,20189.908
19653.33,19574.15
19199.33,18622.639
18469.1,18173.516
18121.75,17795.297
17430.5,17798.896
16881.42,17361.166
16163.669,16607.383
16102.629,15712.197
15664.569,15508.002
15521.379,15242.384
15393.469,15138.555
15413.299,15277.454
15492.8,15492.544
15680.549,15642.41
15995.669,15709.453
16501.219,16136.559
17628.67,16906.621
18705.67,18161.504
19130.1,19059.607
19525.43,19398.49
19901.43,19616.238
20175.77,19791.209
20364.85,19911.156
20298.52,19835.615
19715.5,19537.7
16163.249,18789.074
12012.949,15620.3545
13299.75,11773.481
13941.699,12369.58
13606.949,13765.22
13185.9795,13897.646
12395.42,13269.682
10059.1,12532.225
10231.648,10645.291
10111.75,10447.873
10105.489,10710.868
10979.02,10986.275
11706.97,11781.295
11801.0,12580.007
12420.749,12645.693
13825.6,12831.357
14745.129,14054.928
14580.75,14897.58
14552.899,14884.706
14742.829,14917.248
14758.999,15156.529
14704.5,15137.706
14349.649,14798.037
