test_y,predicted_values
1694.1177,1648.8838
1705.8823,1686.5912
1711.7646,1726.7192
1864.7058,1798.0477
1929.4117,1916.4458
2008.8235,1962.2227
2047.0588,1981.4082
1994.1177,1984.4312
1864.7058,1916.6261
1838.2352,1807.516
1776.4706,1788.8505
1847.0588,1742.0792
1850.0,1808.867
1902.9412,1819.8806
1902.9412,1875.9062
1882.3529,1886.6984
1950.0,1878.9052
1897.0588,1945.759
1908.8235,1894.5226
1902.9412,1891.183
1926.4706,1857.5568
1926.4706,1868.2406
1838.2352,1859.0715
1758.8235,1807.1039
1794.1177,1754.5823
1797.0588,1790.3956
1926.4706,1838.4642
1988.2352,2015.8282
2155.8823,2072.5808
2119.608,2190.6455
2083.3333,2109.7295
2047.0588,2036.3517
1997.0588,1960.5386
1967.6471,1917.5734
1897.0588,1896.5642
1814.7058,1854.9575
1817.6471,1805.9388
1794.1177,1796.6005
1726.4706,1777.6067
1788.2352,1737.614
1832.3529,1780.4014
1879.4117,1825.1172
1900.0,1860.1993
1911.7646,1887.5724
1926.4706,1881.6573
1850.0,1859.8861
1829.4117,1799.2937
1814.7058,1792.6235
1802.9412,1815.731
1776.4706,1823.9143
1832.3529,1848.5938
1994.1177,1950.1893
2114.7058,2095.3115
2164.7058,2148.3406
2185.2942,2138.4546
2064.7058,2105.884
1991.1765,1973.2618
1938.2352,1907.6896
1958.8235,1852.1493
1805.8823,1879.6019
1820.5883,1767.8563
1794.1177,1762.5736
1923.5294,1753.3954
2088.2354,1875.2051
2070.5881,2039.0455
2150.0,2049.8682
2202.9412,2107.4983
2185.2942,2159.0562
2164.7058,2131.2375
2097.0588,2079.1582
2014.7058,2031.9608
1979.4117,1974.488
1970.5883,1950.4807
1947.0588,1970.3302
2000.0,2013.9844
2091.1765,2116.7234
2282.353,2190.2227
2335.2942,2312.7615
2379.4119,2311.0625
2297.0588,2276.1162
2211.7646,2193.2896
2058.8235,2118.9097
1908.8235,1990.2384
1794.1177,1858.527
1767.6471,1776.8892
1717.647,1756.0465
1729.4117,1733.9768
1805.8823,1772.2931
1755.8823,1836.4607
1841.1765,1810.3912
1832.3529,1869.9581
1932.3529,1844.0808
1873.5294,1895.1622
1850.0,1829.6461
1914.7058,1818.5093
1923.5294,1859.7129
1979.4117,1900.6311
1950.0,1967.3298
1994.1177,2012.9092
2011.7646,2126.9363
2194.1177,2142.9287
2194.1177,2255.614
2194.1177,2199.5967
2188.2354,2134.3367
2102.9412,2090.6365
2000.0,2001.1045
1879.4117,1913.2847
1802.9412,1818.2845
1752.9412,1770.3353
1708.8235,1732.3945
1658.8235,1711.191
1726.4706,1683.1451
1717.647,1737.1823
1717.647,1762.0446
1791.1765,1757.411
1808.8235,1813.808
1823.5294,1810.5903
1755.8823,1807.7269
1685.2941,1761.6105
1667.647,1705.2018
1623.5294,1693.7112
1650.0,1643.7448
1714.7058,1721.871
1808.8235,1817.1593
2044.1177,1922.7001
2194.1177,2072.371
2116.9119,2162.0132
2039.7058,2080.2097
1962.5,1972.8502
1885.2941,1893.239
1782.3529,1816.76
1723.5294,1735.5386
1702.9412,1706.2294
1661.7646,1680.2395
1697.0588,1653.7157
1655.8823,1709.8875
1667.647,1681.6906
1747.0588,1700.1179
1776.4706,1761.2764
1735.2941,1791.8916
1735.2941,1721.2594
1694.1177,1694.4062
1635.2941,1658.3301
1655.8823,1614.5171
1617.647,1638.3209
1711.7646,1631.3304
1635.2941,1752.1963
1817.6471,1752.6993
2032.3529,1945.2902
1994.1177,2082.002
1955.8823,2009.494
1917.6471,1920.9817
1879.4117,1857.2043
1808.8235,1811.2852
1652.9412,1744.4572
1685.2941,1623.6956
1723.5294,1659.5763
1650.0,1686.3966
1658.8235,1662.0476
1647.0588,1688.6443
1647.0588,1697.5096
1691.1765,1688.0071
1702.9412,1701.2968
1717.647,1709.1194
1652.9412,1705.9193
1694.1177,1637.914
1661.7646,1665.1483
1600.0,1652.6481
1664.7058,1606.5902
1644.1177,1670.2821
1667.647,1691.6698
1755.8823,1765.269
1952.9412,1873.9174
1922.7941,1995.5743
1892.6471,1926.8074
1862.5,1861.6157
1832.3529,1820.2201
1638.2352,1773.9039
1708.8235,1601.0875
1676.4706,1667.4514
1602.9412,1668.344
1602.9412,1604.6396
1550.0,1606.2346
1620.5881,1585.0459
1608.8235,1639.6863
1620.5881,1644.2833
1650.0,1652.0399
1629.4117,1664.0487
1679.4117,1637.1863
1597.0588,1676.1083
1573.5294,1601.7971
1523.5294,1576.178
1500.0,1539.99
1558.8235,1525.5695
1664.7058,1613.2908
1717.647,1760.2455
1800.0,1850.496
1855.8823,1843.8477
1964.7058,1853.1265
1925.4902,1915.8878
1886.2745,1870.7952
1847.0588,1807.2914
1685.2941,1777.7693
1588.2352,1665.8284
1514.7058,1604.9277
1544.1177,1538.6765
1488.2352,1568.0419
1505.8823,1529.5488
1508.8235,1544.5835
1594.1177,1559.0321
1597.0588,1617.1189
1676.4706,1615.1747
1644.1177,1651.7256
1685.2941,1614.4019
1526.4706,1656.5547
1517.647,1537.5323
1470.5881,1530.3964
1523.5294,1504.0198
1541.1765,1578.0953
1635.2941,1654.8503
1758.8235,1756.7397
1923.5294,1826.0466
1888.2352,1923.8639
1832.3529,1859.8314
1776.4706,1787.5573
1720.5883,1711.3118
1614.7058,1656.9518
1479.4117,1583.7478
1532.3529,1490.8365
1502.9412,1544.8057
1511.7646,1532.183
1547.0588,1558.215
1488.2352,1586.2557
1641.1764,1568.9305
1717.647,1674.4425
1638.2352,1732.9724
1714.7058,1660.2313
1700.0,1691.0776
1558.8235,1687.3007
1544.1177,1571.6096
1529.4117,1558.1826
1520.5881,1577.827
1541.1765,1602.5896
1641.1764,1666.6481
1729.4117,1778.7173
1888.2352,1809.9427
1862.3529,1876.9072
1836.4706,1834.1088
1810.5883,1788.9359
1784.7058,1742.9369
1758.8235,1708.1534
1755.8823,1706.2189
1682.3529,1730.2279
1720.5883,1686.0073
1697.0588,1707.2164
1711.7646,1699.5784
1755.8823,1737.0757
1723.5294,1797.8591
1791.1765,1778.2972
1785.2941,1801.5914
1820.5883,1786.927
1791.1765,1806.4358
1705.8823,1774.6724
